tweet_id,sentiment,content
1961575228,happy,@luvinmycurves womp womp woooomp!
1961575429,fear,@inyourvan Well I guess the McCafe=tastes like shit cured ur craving? You get the McSkillet? Me Wants
1961575545,surprise,@electra126 As long as you take me with you
1961576060,fear,Haavent read the paper yet about the magic loss nor did i get to watch the game last night.... But i do know that we lost
1961576248,surprise,Sitting next to a man with a Kindle II...I don't know if I've ever been this jealous
1961576870,fear,i feel sick after that oreo and cheesecake milkskake  lol
1961577021,fear,I haven't logged onto Minto.com in like 3 months and what I saw upset me  Gotta do better!
1961577119,disgust,God I HATE scary movies. They are not fun at all. I'm such a wimpy.
1961577146,fear,@clinton_kelly Bummed about the maxi dresses!  I think they're so cute for summer but I'm only 5'4&quot;!
1961577320,fear,@Selly06 that is never good especially on a friday night
1961577366,sad,@chaletlaforet shit that is awful... could not believe it at first... so sad
1961577470,surprise,@honytawk why do we need to wait another year for toy story 3?!
1961577484,fear,@sbenzur haha! sorry to hear that
1961577596,sad,@brett can you fedex me some pizza? I have to cancel my NYC trip until later this summer
1961577683,disgust,"ebay should just die! after not using my account for 4 years, i cant unlock it. and their support is dead, aka: auto-hello-scripts"
1961578052,happy,heading to Sam Adams Brewery... but can't sample it when I get there
1961605689,fear,"ned to go to beathroom, don't know if i can reach/find clothes. need to walk outsie to get to bathroom. ok at night, not ok in daylight."
1961605993,neutral,http://twitpic.com/66vau - Help me find my mising pugsly
1961606151,neutral,im soooo loney
1961606265,sad,@elainanic Hope that migraine doesn't stick around for too long.
1961606633,neutral,@Bebz_iddon blerrrrrrrrrrgh. im too hot and all sticky
1961606638,neutral,"I want to go to VP, but no one is willing to come with me."
1961606703,fear,Sunburn ouch
1961607107,happy,@ericworre say hello to Marina Green ... couldn't participate in Barcelona this weeken
1961607313,sad,@calikiks  asap. But..... Kids are asleep. I have a car seat for arianna. We can take her with us? I need to pay vs bill!
1961607424,fear,@thepartyChase u just got me real excited cause i thought teniece was on twitter...
1961607707,sad,@sweetpea2809 Nor here... Sad times
1961607885,sad,@emmielovegood ive tried and tried in the past to learn cockney but sadly its near impossible to find books and things on it over here.
1961607941,disgust,@celticfish this is a travesty
1961608352,disgust,6 freakin days!!  Just a thought...what would I have to look forward to after this?
1961608809,neutral,slammin headache from being out in the sun
1961609116,fear,Hows that possible? No rain forecast for Pinkpop? And I have no ticket
1961609340,fear,"@tabfam Oh god, that's terrible."
1961609456,sad,Hates leaving teddy ... Now I'm miss both my boys  damn
1961609478,fear,"@WFUJerseyJon Curses. Bad timing.  We'll make it happen soon, though."
1961609602,sad,@kujakupoet My computer got screwed to hell by viruses. I just finished wiping the drive and reinstalling Windows XP  I want a Mac...
1961610355,sad,@noiseporn Would defo have done that but Im already booked over t'other side of the country
1961610712,fear,"so not in the mood to go to work, but i guess it's gotta be done"
1961610754,happy,I *really* want to go to the @coldplay concert tomorrow!!
1961611230,happy,"Home until tomorrow. Did my running and spinning. Now time for chiropractor, laundry, shopping, and visiting family. Missing nathan"
1961611741,surprise,@HerDesign no one I know likes boiled peanuts t.
1961611826,neutral,"@shae75 ooo Growl and Yummy time coming soon for you too huh oh yeah, I have been hunting for a combo tshirt, think I can find one?  NO"
1961612049,happy,"Played  Friendly Gm today(Bulgaria). Def. is on pt., offensively, still working on timing.  Israel on Sun. Gotta cut 2 more players."
1961612597,happy,"@DerrickJWyatt Yeah, I'm not really feeling it either. Of course, I don't like the movie line, I wish that we were getting more Animated."
1961612662,disgust,"left school just now. my new dress broke, the strap ripped off"
1961612810,neutral,TPS reports.
1961612874,fear,"@pcon34 I have a lot of Hell Yeah, and Rebel Meets Rebel (DAC + Pantera) and like 10 Pantera songs, I can't find my Cowboys From Hell cd"
1961612940,fear,@jasonsechrest pups I would LOVE to..BUTT I will be saving lives Saturday night  although I know I am missing a BLAST
1961613031,neutral,A short 5.25 hours left to go at work
1961613056,fear,"@gpgirl Nah, could use a hug or three, but even that option is 2,000 miles away!"
1961613212,neutral,@mykesinatra  NOooo FB has been good to me..especially for the love of conversation
1961613248,sad,I guess it wasn't meant for me to change it
1961613368,happy,@gdrage LOL that'll teach me to blindly trust amazon search results without reading!
1961613677,fear,"@MerewichDaBitch that's at least a band-aid, that PA follows me...makes me feel less left out of the loop"
1961613701,fear,Wishing the rain would stay away for a while so that I can go to the pool
1961613743,surprise,@Beaker1982 Not yet.   Did you?
1961613749,disgust,Got the keys to my new flat - gorgeous weather for weekend - and i'm spending it &quot;PACKING&quot;
1961613794,fear,"is it too late to jump on a plane to Richmond, VA and go to the Conditions concert?! ...i think that's a yes  boo my life. and ohio."
1961614859,fear,It looks as though I am sick little friends
1961614885,surprise,"@laurengotgiftz o_O thats cool. Dang, iHave to clean my room now  lol, but good luck w/those jobs gurl"
1961615004,happy,"am planning on going to sleep early, too tired to do any work"
1961615122,neutral,got my wisdom teeth removed it hurts.
1961615445,happy,wzzzzzzzzzup?! its derrek! we r just starting band practice. Jayk Skylar is leaving for california today. lucky.
1961615450,sad,@sexxieluv dang....just so far away aren't I?    Darn I'll just have to dream
1961615909,surprise,Making my boyfriend look different.  He's  cute no matter what. &lt;3
1961615984,fear,http://twitpic.com/66vdn - I miss my babyyy
1961616327,fear,WORKK! yay
1961616483,sad,"@kylehamilton Wow, just saw your Tweet about the Proflowers fiasco. That's so not fun!"
1961616519,sad,@diesel_26 i wish you were here to take care of me
1961616554,neutral,Spent too much today!!! Tube journeys always take soo long. Braces on thursdayyy
1961616685,neutral,@FancyFran Yea its nice! But im only here for a weekend!
1961616844,neutral,Woohoo! Procrastinating doing any work by going out to lunch! Have to wait for my sister now though  dang it
1961617451,sad,because I just lost my first Field Notes notebook 6 pages before filling it up!! RIP  #fieldnotes
1961617520,surprise,Must. get. up.
1961617789,fear,hates not being able to see his monitor. I have about 25 minutes before the sun is not blinding me
1961617806,neutral,doesn't kno wat to do now ER is over  saddo
1961618101,neutral,@Krystalle So you're the reason I can't get a BoC
1961618161,fear,@larrygadea  but I'm sure you'll find a new set of challenges at twitter. Best of luck.
1961618176,happy,Just looked at the date...today the one year anniversary of my Grandmother...miss her mane   um sad
1961618615,fear,@KarenAlloy I cried like a baby when we had to put our cat down 2 years ago...  For tears of happiness watch this http://bit.ly/qLwbe
1961618622,happy,I would LOVE to ride the superman right now...
1961619032,fear,"@serena_eliza ohhhh that makes sense then. 8D and i need to reread the lotr trilogy, i lost the three books a long time ago and i'm sad."
1961619249,fear,"@farafaizul cost of living also very cheap, but no social life, that's what i'm scared of. Being boring and having a dull life."
1961619276,disgust,"I am up, and having to deal with another rainy day  What the hell happened to summer, its so freakin cold!"
1961619695,sad,"didnt enjoy having to say goodbye to alex, v emotional times  but the sun is making me happy !"
1961619840,neutral,@charlottespeech Aww just read your tweet. I'm not sure about later either (work too)  feel it for us
1961620013,fear,Very bummed I can't go to the @shiftworkspace open house today.   DD and I woke up with a stomach bug.  Blech.  Y'all have fun!
1961620023,happy,@mike03p IM SOWWIE I WAS A LIL LATE  LOL it looked good though ;)
1961620107,surprise,why did I ever delete my twitter?
1961620313,neutral,@Natalie_1990 i kno i came in coz the sun kept going behind the clouds but now it has come back  sat in my window now on the floor lol
1961642611,sad,"Brother #3 is wandering around the house in his underwear. As charming for his 2 sisters as it is for the other female guests, I'm sure"
1961642994,fear,"I don't want to lose my wisdom teeth, they make me wise. I will soon be without a trace of wisdom"
1961643024,fear,Is trying to buy a new bible...but they just aren't the same...why did my dogs have to chew it up?
1961643116,happy,"Photo: So I still havnï¿½t hooked up my editing comp  I know you guys miss my artwork, so Iï¿½ve decided to... http://tumblr.com/xeh1wetiq"
1961643343,fear,Victor drew Hannah Montanna in my yearbook.hahaha. I'm going to miss my 2nd per SO much
1961643441,sad,Damn. Stephane doesn't even feel sorry for me. Off to work then
1961643503,happy,@letsdrawmistle it was really good sally! you should have beeeeen there!  xxxx
1961643688,happy,Excited to see the girls today; @takinakab its boring at work without you
1961644053,neutral,that little girl still holding her phone while tears are pouring out of her eyes
1961644274,fear,Suddenly sick with the flu and quite sad about it
1961645342,neutral,got a case of the bubblies.
1961645412,sad,@NancyLeeGrahn IS she in grade 5?  I can't do my daughters grade 4 math...soo sad
1961645575,disgust,Just got to work  Today is going to be another long ass day!
1961646153,sad,http://twitpic.com/66vld - i don't like this bangs! I want my hair back!
1961646246,sad,dis damn usb charger is good for nothin. gotta find that verizon store. my fone been dead since last nite
1961646377,fear,I'm glad I don't have class on Fridays. I need the break! Algebra test on Wednesday
1961646420,fear,"spent the whole day editing in Pro Tools...i luvvv this thing and am becoming quite the pro, but it gives me insane headaches."
1961646529,fear,"@itsgabbith oh no!  thats no good! I pierced  my bottom lip on the right side...myself in 12th grade, but we had a no piercings dress code"
1961646645,sad,@mdfogarty Im so very sad that i am at work today and cant win tickets
1961647197,fear,@DrRonVonDoom @derrickjdavis it might be the swine flu! haha 'cause i've got the flu
1961647541,sad,the sun burned me today....my arms look angry  Party tonight tho babes! woop!
1961647853,fear,So sad...  John Cryer's ex-wife Sarah Trigger  charged with abusing their son. He had rope marks around his neck   http://digg.com/u14MCf
1961647925,disgust,Walking to class. I hate not having a bike....especially mine.
1961648166,sad,"I need to get in a good, hard workout today after work, I feel like I've been slacking! No good"
1961648336,fear,This poor butterfly was dead  http://twitpic.com/66vlw
1961648374,sad,Bloody exams next week
1961648495,neutral,"@abbybradz  Not sure, I think my #revision efforts need to be S2 until Monday."
1961648516,happy,the start of my day was finding a lump on my body... went to the hospital... apparently its nothing! fewfffff! bloodtests suck...  haha
1961648530,fear,This is a joke surely? http://prune.it/WEAt
